date,term,term_type,material,value,known_date,value_yoy,value_z
2019-11-01,wool sweater,material,wool,9,2019-11-01,0.1178,2.3083
2019-12-01,wool sweater,material,wool,9,2019-12-01,0.0,2.1399
2020-01-01,wool sweater,material,wool,6,2020-01-01,0.0,0.7924
2020-02-01,wool sweater,material,wool,4,2020-02-01,-0.2231,-0.0456
2020-03-01,wool sweater,material,wool,3,2020-03-01,0.0,-0.4691
2020-04-01,wool sweater,material,wool,2,2020-04-01,0.0,-0.881
2020-05-01,wool sweater,material,wool,2,2020-05-01,0.0,-0.881
2020-06-01,wool sweater,material,wool,2,2020-06-01,0.0,-0.881
2020-07-01,wool sweater,material,wool,2,2020-07-01,0.0,-0.9041
2020-08-01,wool sweater,material,wool,3,2020-08-01,0.0,-0.4868
2020-09-01,wool sweater,material,wool,4,2020-09-01,0.0,-0.0818
2020-10-01,wool sweater,material,wool,6,2020-10-01,0.0,0.7598
2020-11-01,wool sweater,material,wool,7,2020-11-01,-0.2513,1.1614
2020-12-01,wool sweater,material,wool,8,2020-12-01,-0.1178,1.6179
2021-01-01,wool sweater,material,wool,6,2021-01-01,0.0,0.7676
2021-02-01,wool sweater,material,wool,5,2021-02-01,0.2231,0.3425
2021-03-01,wool sweater,material,wool,3,2021-03-01,0.0,-0.5188
2021-04-01,wool sweater,material,wool,3,2021-04-01,0.4055,-0.5188
2021-05-01,wool sweater,material,wool,2,2021-05-01,0.0,-0.9638
2021-06-01,wool sweater,material,wool,2,2021-06-01,0.0,-0.9638
2021-07-01,wool sweater,material,wool,2,2021-07-01,0.0,-0.9638
2021-08-01,wool sweater,material,wool,3,2021-08-01,0.0,-0.5354
2021-09-01,wool sweater,material,wool,4,2021-09-01,0.0,-0.1201
2021-10-01,wool sweater,material,wool,6,2021-10-01,0.0,0.7446
2021-11-01,wool sweater,material,wool,9,2021-11-01,0.2513,2.0168
2021-12-01,wool sweater,material,wool,10,2021-12-01,0.2231,2.3825
2022-01-01,wool sweater,material,wool,8,2022-01-01,0.2877,1.4916
2022-02-01,wool sweater,material,wool,5,2022-02-01,0.0,0.2333
2022-03-01,wool sweater,material,wool,4,2022-03-01,0.2877,-0.1667
2022-04-01,wool sweater,material,wool,3,2022-04-01,0.0,-0.5803
2022-05-01,wool sweater,material,wool,3,2022-05-01,0.4055,-0.5968
2022-06-01,wool sweater,material,wool,2,2022-06-01,0.0,-1.0231
2022-07-01,wool sweater,material,wool,3,2022-07-01,0.4055,-0.6138
2022-08-01,wool sweater,material,wool,3,2022-08-01,0.0,-0.6313
2022-09-01,wool sweater,material,wool,5,2022-09-01,0.2231,0.1951
2022-10-01,wool sweater,material,wool,8,2022-10-01,0.2877,1.4236
2022-11-01,wool sweater,material,wool,10,2022-11-01,0.1054,2.1765
2022-12-01,wool sweater,material,wool,11,2022-12-01,0.0953,2.5127
2023-01-01,wool sweater,material,wool,9,2023-01-01,0.1178,1.6252
2023-02-01,wool sweater,material,wool,6,2023-02-01,0.1823,0.4465
2023-03-01,wool sweater,material,wool,4,2023-03-01,0.0,-0.304
2023-04-01,wool sweater,material,wool,3,2023-04-01,0.0,-0.6824
2023-05-01,wool sweater,material,wool,3,2023-05-01,0.0,-0.699
2023-06-01,wool sweater,material,wool,3,2023-06-01,0.4055,-0.7161
2023-07-01,wool sweater,material,wool,3,2023-07-01,0.0,-0.7336
2023-08-01,wool sweater,material,wool,4,2023-08-01,0.2877,-0.3705
2023-09-01,wool sweater,material,wool,6,2023-09-01,0.1823,0.3835
2023-10-01,wool sweater,material,wool,9,2023-10-01,0.1178,1.513
2023-11-01,wool sweater,material,wool,13,2023-11-01,0.2624,2.9279
2023-12-01,wool sweater,material,wool,14,2023-12-01,0.2412,2.9231
2024-01-01,wool sweater,material,wool,11,2024-01-01,0.2007,1.6843
2024-02-01,wool sweater,material,wool,7,2024-02-01,0.1542,0.4075
2024-03-01,wool sweater,material,wool,5,2024-03-01,0.2231,-0.1953
2024-04-01,wool sweater,material,wool,4,2024-04-01,0.2877,-0.5087
2024-05-01,wool sweater,material,wool,4,2024-05-01,0.2877,-0.5198
2024-06-01,wool sweater,material,wool,3,2024-06-01,0.0,-0.8452
2024-07-01,wool sweater,material,wool,4,2024-07-01,0.2877,-0.5571
2024-08-01,wool sweater,material,wool,4,2024-08-01,0.0,-0.5829
2024-09-01,wool sweater,material,wool,8,2024-09-01,0.2877,0.6471
2024-10-01,wool sweater,material,wool,11,2024-10-01,0.2007,1.544
2024-11-01,wool sweater,material,wool,16,2024-11-01,0.2076,2.9572
2024-12-01,wool sweater,material,wool,20,2024-12-01,0.3567,3.705
2025-01-01,wool sweater,material,wool,14,2025-01-01,0.2412,1.7157
2025-02-01,wool sweater,material,wool,9,2025-02-01,0.2513,0.4922
2025-03-01,wool sweater,material,wool,6,2025-03-01,0.1823,-0.2055
2025-04-01,wool sweater,material,wool,4,2025-04-01,0.0,-0.6699
2025-05-01,wool sweater,material,wool,4,2025-05-01,0.0,-0.6796
2025-06-01,wool sweater,material,wool,4,2025-06-01,0.2877,-0.6895
2025-07-01,wool sweater,material,wool,4,2025-07-01,0.0,-0.7107
2025-08-01,wool sweater,material,wool,8,2025-08-01,0.6931,0.206
2025-09-01,wool sweater,material,wool,11,2025-09-01,0.3185,0.8806
2025-10-01,wool sweater,material,wool,16,2025-10-01,0.3747,2.0029
2025-11-01,wool sweater,material,wool,24,2025-11-01,0.4055,3.6216
2025-12-01,wool sweater,material,wool,24,2025-12-01,0.1823,3.0325
2026-01-01,wool sweater,material,wool,21,2026-01-01,0.4055,2.1426
2026-02-01,wool sweater,material,wool,66,2026-02-01,1.9924,9.1643
2026-03-01,wool sweater,material,wool,28,2026-03-01,1.5404,1.5462
2026-04-01,wool sweater,material,wool,81,2026-04-01,3.0082,5.9764
2026-05-01,wool sweater,material,wool,74,2026-05-01,2.9178,3.6984
2026-06-01,wool sweater,material,wool,21,2026-06-01,1.6582,0.3024
