event_id,city,season,year,parent_ticker,ticker,brands_showing,n_brands_showing,fw_start_date,show_date,fw_end_date,local_index
E00440,milan,SS,2015,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI
E00441,milan,SS,2015,1913.HK,1913.HK,Prada; Miu Miu,2,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI
E00442,milan,SS,2015,BC.MI,BC.MI,Brunello Cucinelli,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI
E00443,milan,SS,2015,MONC.MI,MONC.MI,Moncler,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI
E00444,milan,SS,2015,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI
E00445,milan,SS,2015,MC.PA,MC.PA,Fendi,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI
E00446,paris,SS,2015,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2015-09-30,2015-09-30,2015-10-05,^FCHI
E00447,paris,SS,2015,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2015-09-30,2015-09-30,2015-10-05,^FCHI
E00448,paris,SS,2015,RMS.PA,RMS.PA,Hermès,1,2015-09-30,2015-09-30,2015-10-05,^FCHI
E00449,new_york,FW,2016,CPRI,CPRI,Michael Kors,1,2016-02-12,2016-02-12,2016-02-18,^GSPC
E00450,new_york,FW,2016,TPR,TPR,Coach,1,2016-02-12,2016-02-12,2016-02-18,^GSPC
E00451,new_york,FW,2016,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2016-02-12,2016-02-12,2016-02-18,^GSPC
E00452,new_york,FW,2016,RL,RL,Ralph Lauren,1,2016-02-12,2016-02-12,2016-02-18,^GSPC
E00453,london,FW,2016,BRBY.L,BRBY.L,Burberry,1,2016-02-19,2016-02-19,2016-02-24,^FTSE
E00454,milan,FW,2016,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI
E00455,milan,FW,2016,1913.HK,1913.HK,Prada; Miu Miu,2,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI
E00456,milan,FW,2016,BC.MI,BC.MI,Brunello Cucinelli,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI
E00457,milan,FW,2016,MONC.MI,MONC.MI,Moncler,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI
E00458,milan,FW,2016,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI
E00459,milan,FW,2016,MC.PA,MC.PA,Fendi,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI
E00460,paris,FW,2016,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2016-03-02,2016-03-02,2016-03-07,^FCHI
E00461,paris,FW,2016,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2016-03-02,2016-03-02,2016-03-07,^FCHI
E00462,paris,FW,2016,RMS.PA,RMS.PA,Hermès,1,2016-03-02,2016-03-02,2016-03-07,^FCHI
E00463,new_york,SS,2016,CPRI,CPRI,Michael Kors,1,2016-09-09,2016-09-09,2016-09-15,^GSPC
E00464,new_york,SS,2016,TPR,TPR,Coach,1,2016-09-09,2016-09-09,2016-09-15,^GSPC
E00465,new_york,SS,2016,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2016-09-09,2016-09-09,2016-09-15,^GSPC
E00466,new_york,SS,2016,RL,RL,Ralph Lauren,1,2016-09-09,2016-09-09,2016-09-15,^GSPC
E00467,london,SS,2016,BRBY.L,BRBY.L,Burberry,1,2016-09-16,2016-09-16,2016-09-21,^FTSE
E00468,milan,SS,2016,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI
E00469,milan,SS,2016,1913.HK,1913.HK,Prada; Miu Miu,2,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI
E00470,milan,SS,2016,BC.MI,BC.MI,Brunello Cucinelli,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI
E00471,milan,SS,2016,MONC.MI,MONC.MI,Moncler,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI
E00472,milan,SS,2016,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI
E00473,milan,SS,2016,MC.PA,MC.PA,Fendi,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI
E00474,paris,SS,2016,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2016-09-28,2016-09-28,2016-10-03,^FCHI
E00475,paris,SS,2016,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2016-09-28,2016-09-28,2016-10-03,^FCHI
E00476,paris,SS,2016,RMS.PA,RMS.PA,Hermès,1,2016-09-28,2016-09-28,2016-10-03,^FCHI
E00477,new_york,FW,2017,CPRI,CPRI,Michael Kors,1,2017-02-10,2017-02-10,2017-02-16,^GSPC
E00478,new_york,FW,2017,TPR,TPR,Coach,1,2017-02-10,2017-02-10,2017-02-16,^GSPC
E00479,new_york,FW,2017,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2017-02-10,2017-02-10,2017-02-16,^GSPC
E00480,new_york,FW,2017,RL,RL,Ralph Lauren,1,2017-02-10,2017-02-10,2017-02-16,^GSPC
E00481,london,FW,2017,BRBY.L,BRBY.L,Burberry,1,2017-02-17,2017-02-17,2017-02-22,^FTSE
E00482,milan,FW,2017,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI
E00483,milan,FW,2017,1913.HK,1913.HK,Prada; Miu Miu,2,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI
E00484,milan,FW,2017,BC.MI,BC.MI,Brunello Cucinelli,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI
E00485,milan,FW,2017,MONC.MI,MONC.MI,Moncler,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI
E00486,milan,FW,2017,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI
E00487,milan,FW,2017,MC.PA,MC.PA,Fendi,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI
E00488,paris,FW,2017,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2017-03-01,2017-03-01,2017-03-06,^FCHI
E00489,paris,FW,2017,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2017-03-01,2017-03-01,2017-03-06,^FCHI
E00490,paris,FW,2017,RMS.PA,RMS.PA,Hermès,1,2017-03-01,2017-03-01,2017-03-06,^FCHI
E00491,new_york,SS,2017,CPRI,CPRI,Michael Kors,1,2017-09-08,2017-09-08,2017-09-14,^GSPC
E00492,new_york,SS,2017,TPR,TPR,Coach,1,2017-09-08,2017-09-08,2017-09-14,^GSPC
E00493,new_york,SS,2017,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2017-09-08,2017-09-08,2017-09-14,^GSPC
E00494,new_york,SS,2017,RL,RL,Ralph Lauren,1,2017-09-08,2017-09-08,2017-09-14,^GSPC
E00495,london,SS,2017,BRBY.L,BRBY.L,Burberry,1,2017-09-15,2017-09-15,2017-09-20,^FTSE
E00496,milan,SS,2017,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI
E00497,milan,SS,2017,1913.HK,1913.HK,Prada; Miu Miu,2,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI
E00498,milan,SS,2017,BC.MI,BC.MI,Brunello Cucinelli,1,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI
E00499,milan,SS,2017,MONC.MI,MONC.MI,Moncler,1,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI
E00500,milan,SS,2017,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI
E00501,milan,SS,2017,MC.PA,MC.PA,Fendi,1,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI
E00502,paris,SS,2017,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2017-09-27,2017-09-27,2017-10-02,^FCHI
E00503,paris,SS,2017,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2017-09-27,2017-09-27,2017-10-02,^FCHI
E00504,paris,SS,2017,RMS.PA,RMS.PA,Hermès,1,2017-09-27,2017-09-27,2017-10-02,^FCHI
E00505,new_york,FW,2018,CPRI,CPRI,Michael Kors,1,2018-02-09,2018-02-09,2018-02-15,^GSPC
E00506,new_york,FW,2018,TPR,TPR,Coach,1,2018-02-09,2018-02-09,2018-02-15,^GSPC
E00507,new_york,FW,2018,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2018-02-09,2018-02-09,2018-02-15,^GSPC
E00508,new_york,FW,2018,RL,RL,Ralph Lauren,1,2018-02-09,2018-02-09,2018-02-15,^GSPC
E00509,london,FW,2018,BRBY.L,BRBY.L,Burberry,1,2018-02-16,2018-02-16,2018-02-21,^FTSE
E00510,milan,FW,2018,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2018-02-22,2018-02-22,2018-02-27,FTSEMIB.MI
E00511,milan,FW,2018,1913.HK,1913.HK,Prada; Miu Miu,2,2018-02-22,2018-02-22,2018-02-27,FTSEMIB.MI
E00512,milan,FW,2018,BC.MI,BC.MI,Brunello Cucinelli,1,2018-02-22,2018-02-22,2018-02-27,FTSEMIB.MI
E00513,milan,FW,2018,MONC.MI,MONC.MI,Moncler,1,2018-02-22,2018-02-22,2018-02-27,FTSEMIB.MI
E00514,milan,FW,2018,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2018-02-22,2018-02-22,2018-02-27,FTSEMIB.MI
E00515,milan,FW,2018,MC.PA,MC.PA,Fendi,1,2018-02-22,2018-02-22,2018-02-27,FTSEMIB.MI
E00516,paris,FW,2018,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2018-02-28,2018-02-28,2018-03-05,^FCHI
E00517,paris,FW,2018,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2018-02-28,2018-02-28,2018-03-05,^FCHI
E00518,paris,FW,2018,RMS.PA,RMS.PA,Hermès,1,2018-02-28,2018-02-28,2018-03-05,^FCHI
E00519,new_york,SS,2018,CPRI,CPRI,Michael Kors,1,2018-09-07,2018-09-07,2018-09-13,^GSPC
E00520,new_york,SS,2018,TPR,TPR,Coach,1,2018-09-07,2018-09-07,2018-09-13,^GSPC
E00521,new_york,SS,2018,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2018-09-07,2018-09-07,2018-09-13,^GSPC
E00522,new_york,SS,2018,RL,RL,Ralph Lauren,1,2018-09-07,2018-09-07,2018-09-13,^GSPC
E00523,london,SS,2018,BRBY.L,BRBY.L,Burberry,1,2018-09-14,2018-09-14,2018-09-19,^FTSE
E00524,milan,SS,2018,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2018-09-20,2018-09-20,2018-09-25,FTSEMIB.MI
E00525,milan,SS,2018,1913.HK,1913.HK,Prada; Miu Miu,2,2018-09-20,2018-09-20,2018-09-25,FTSEMIB.MI
E00526,milan,SS,2018,BC.MI,BC.MI,Brunello Cucinelli,1,2018-09-20,2018-09-20,2018-09-25,FTSEMIB.MI
E00527,milan,SS,2018,MONC.MI,MONC.MI,Moncler,1,2018-09-20,2018-09-20,2018-09-25,FTSEMIB.MI
E00528,milan,SS,2018,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2018-09-20,2018-09-20,2018-09-25,FTSEMIB.MI
E00529,milan,SS,2018,MC.PA,MC.PA,Fendi,1,2018-09-20,2018-09-20,2018-09-25,FTSEMIB.MI
E00530,paris,SS,2018,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2018-09-26,2018-09-26,2018-10-01,^FCHI
E00531,paris,SS,2018,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2018-09-26,2018-09-26,2018-10-01,^FCHI
E00532,paris,SS,2018,RMS.PA,RMS.PA,Hermès,1,2018-09-26,2018-09-26,2018-10-01,^FCHI
E00533,new_york,FW,2019,CPRI,CPRI,Michael Kors,1,2019-02-08,2019-02-08,2019-02-14,^GSPC
E00534,new_york,FW,2019,TPR,TPR,Coach,1,2019-02-08,2019-02-08,2019-02-14,^GSPC
E00535,new_york,FW,2019,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2019-02-08,2019-02-08,2019-02-14,^GSPC
E00536,new_york,FW,2019,RL,RL,Ralph Lauren,1,2019-02-08,2019-02-08,2019-02-14,^GSPC
E00537,london,FW,2019,BRBY.L,BRBY.L,Burberry,1,2019-02-15,2019-02-15,2019-02-20,^FTSE
E00538,milan,FW,2019,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2019-02-21,2019-02-21,2019-02-26,FTSEMIB.MI
E00539,milan,FW,2019,1913.HK,1913.HK,Prada; Miu Miu,2,2019-02-21,2019-02-21,2019-02-26,FTSEMIB.MI
E00540,milan,FW,2019,BC.MI,BC.MI,Brunello Cucinelli,1,2019-02-21,2019-02-21,2019-02-26,FTSEMIB.MI
E00541,milan,FW,2019,MONC.MI,MONC.MI,Moncler,1,2019-02-21,2019-02-21,2019-02-26,FTSEMIB.MI
E00542,milan,FW,2019,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2019-02-21,2019-02-21,2019-02-26,FTSEMIB.MI
E00543,milan,FW,2019,MC.PA,MC.PA,Fendi,1,2019-02-21,2019-02-21,2019-02-26,FTSEMIB.MI
E00544,paris,FW,2019,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2019-02-27,2019-02-27,2019-03-04,^FCHI
E00545,paris,FW,2019,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2019-02-27,2019-02-27,2019-03-04,^FCHI
E00546,paris,FW,2019,RMS.PA,RMS.PA,Hermès,1,2019-02-27,2019-02-27,2019-03-04,^FCHI
E00547,new_york,SS,2019,CPRI,CPRI,Michael Kors,1,2019-09-13,2019-09-13,2019-09-19,^GSPC
E00548,new_york,SS,2019,TPR,TPR,Coach,1,2019-09-13,2019-09-13,2019-09-19,^GSPC
E00549,new_york,SS,2019,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2019-09-13,2019-09-13,2019-09-19,^GSPC
E00550,new_york,SS,2019,RL,RL,Ralph Lauren,1,2019-09-13,2019-09-13,2019-09-19,^GSPC
E00551,london,SS,2019,BRBY.L,BRBY.L,Burberry,1,2019-09-20,2019-09-20,2019-09-25,^FTSE
E00552,milan,SS,2019,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2019-09-26,2019-09-26,2019-10-01,FTSEMIB.MI
E00553,milan,SS,2019,1913.HK,1913.HK,Prada; Miu Miu,2,2019-09-26,2019-09-26,2019-10-01,FTSEMIB.MI
E00554,milan,SS,2019,BC.MI,BC.MI,Brunello Cucinelli,1,2019-09-26,2019-09-26,2019-10-01,FTSEMIB.MI
E00555,milan,SS,2019,MONC.MI,MONC.MI,Moncler,1,2019-09-26,2019-09-26,2019-10-01,FTSEMIB.MI
E00556,milan,SS,2019,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2019-09-26,2019-09-26,2019-10-01,FTSEMIB.MI
E00557,milan,SS,2019,MC.PA,MC.PA,Fendi,1,2019-09-26,2019-09-26,2019-10-01,FTSEMIB.MI
E00558,paris,SS,2019,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2019-10-02,2019-10-02,2019-10-07,^FCHI
E00559,paris,SS,2019,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2019-10-02,2019-10-02,2019-10-07,^FCHI
E00560,paris,SS,2019,RMS.PA,RMS.PA,Hermès,1,2019-10-02,2019-10-02,2019-10-07,^FCHI
E00561,new_york,FW,2020,CPRI,CPRI,Michael Kors,1,2020-02-07,2020-02-07,2020-02-13,^GSPC
E00562,new_york,FW,2020,TPR,TPR,Coach,1,2020-02-07,2020-02-07,2020-02-13,^GSPC
E00563,new_york,FW,2020,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2020-02-07,2020-02-07,2020-02-13,^GSPC
E00564,new_york,FW,2020,RL,RL,Ralph Lauren,1,2020-02-07,2020-02-07,2020-02-13,^GSPC
E00565,london,FW,2020,BRBY.L,BRBY.L,Burberry,1,2020-02-14,2020-02-14,2020-02-19,^FTSE
E00566,milan,FW,2020,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2020-02-20,2020-02-20,2020-02-25,FTSEMIB.MI
E00567,milan,FW,2020,1913.HK,1913.HK,Prada; Miu Miu,2,2020-02-20,2020-02-20,2020-02-25,FTSEMIB.MI
E00568,milan,FW,2020,BC.MI,BC.MI,Brunello Cucinelli,1,2020-02-20,2020-02-20,2020-02-25,FTSEMIB.MI
E00569,milan,FW,2020,MONC.MI,MONC.MI,Moncler,1,2020-02-20,2020-02-20,2020-02-25,FTSEMIB.MI
E00570,milan,FW,2020,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2020-02-20,2020-02-20,2020-02-25,FTSEMIB.MI
E00571,milan,FW,2020,MC.PA,MC.PA,Fendi,1,2020-02-20,2020-02-20,2020-02-25,FTSEMIB.MI
E00572,paris,FW,2020,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2020-02-26,2020-02-26,2020-03-02,^FCHI
E00573,paris,FW,2020,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2020-02-26,2020-02-26,2020-03-02,^FCHI
E00574,paris,FW,2020,RMS.PA,RMS.PA,Hermès,1,2020-02-26,2020-02-26,2020-03-02,^FCHI
E00575,new_york,SS,2020,CPRI,CPRI,Michael Kors,1,2020-09-11,2020-09-11,2020-09-17,^GSPC
E00576,new_york,SS,2020,TPR,TPR,Coach,1,2020-09-11,2020-09-11,2020-09-17,^GSPC
E00577,new_york,SS,2020,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2020-09-11,2020-09-11,2020-09-17,^GSPC
E00578,new_york,SS,2020,RL,RL,Ralph Lauren,1,2020-09-11,2020-09-11,2020-09-17,^GSPC
E00579,london,SS,2020,BRBY.L,BRBY.L,Burberry,1,2020-09-18,2020-09-18,2020-09-23,^FTSE
E00580,milan,SS,2020,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2020-09-24,2020-09-24,2020-09-29,FTSEMIB.MI
E00581,milan,SS,2020,1913.HK,1913.HK,Prada; Miu Miu,2,2020-09-24,2020-09-24,2020-09-29,FTSEMIB.MI
E00582,milan,SS,2020,BC.MI,BC.MI,Brunello Cucinelli,1,2020-09-24,2020-09-24,2020-09-29,FTSEMIB.MI
E00583,milan,SS,2020,MONC.MI,MONC.MI,Moncler,1,2020-09-24,2020-09-24,2020-09-29,FTSEMIB.MI
E00584,milan,SS,2020,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2020-09-24,2020-09-24,2020-09-29,FTSEMIB.MI
E00585,milan,SS,2020,MC.PA,MC.PA,Fendi,1,2020-09-24,2020-09-24,2020-09-29,FTSEMIB.MI
E00586,paris,SS,2020,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2020-09-30,2020-09-30,2020-10-05,^FCHI
E00587,paris,SS,2020,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2020-09-30,2020-09-30,2020-10-05,^FCHI
E00588,paris,SS,2020,RMS.PA,RMS.PA,Hermès,1,2020-09-30,2020-09-30,2020-10-05,^FCHI
E00589,new_york,FW,2021,CPRI,CPRI,Michael Kors,1,2021-02-12,2021-02-12,2021-02-18,^GSPC
E00590,new_york,FW,2021,TPR,TPR,Coach,1,2021-02-12,2021-02-12,2021-02-18,^GSPC
E00591,new_york,FW,2021,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2021-02-12,2021-02-12,2021-02-18,^GSPC
E00592,new_york,FW,2021,RL,RL,Ralph Lauren,1,2021-02-12,2021-02-12,2021-02-18,^GSPC
E00593,london,FW,2021,BRBY.L,BRBY.L,Burberry,1,2021-02-19,2021-02-19,2021-02-24,^FTSE
E00594,milan,FW,2021,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2021-02-25,2021-02-25,2021-03-02,FTSEMIB.MI
E00595,milan,FW,2021,1913.HK,1913.HK,Prada; Miu Miu,2,2021-02-25,2021-02-25,2021-03-02,FTSEMIB.MI
E00596,milan,FW,2021,BC.MI,BC.MI,Brunello Cucinelli,1,2021-02-25,2021-02-25,2021-03-02,FTSEMIB.MI
E00597,milan,FW,2021,MONC.MI,MONC.MI,Moncler,1,2021-02-25,2021-02-25,2021-03-02,FTSEMIB.MI
E00598,milan,FW,2021,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2021-02-25,2021-02-25,2021-03-02,FTSEMIB.MI
E00599,milan,FW,2021,MC.PA,MC.PA,Fendi,1,2021-02-25,2021-02-25,2021-03-02,FTSEMIB.MI
E00600,paris,FW,2021,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2021-03-03,2021-03-03,2021-03-08,^FCHI
E00601,paris,FW,2021,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2021-03-03,2021-03-03,2021-03-08,^FCHI
E00602,paris,FW,2021,RMS.PA,RMS.PA,Hermès,1,2021-03-03,2021-03-03,2021-03-08,^FCHI
E00603,new_york,SS,2021,CPRI,CPRI,Michael Kors,1,2021-09-10,2021-09-10,2021-09-16,^GSPC
E00604,new_york,SS,2021,TPR,TPR,Coach,1,2021-09-10,2021-09-10,2021-09-16,^GSPC
E00605,new_york,SS,2021,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2021-09-10,2021-09-10,2021-09-16,^GSPC
E00606,new_york,SS,2021,RL,RL,Ralph Lauren,1,2021-09-10,2021-09-10,2021-09-16,^GSPC
E00607,london,SS,2021,BRBY.L,BRBY.L,Burberry,1,2021-09-17,2021-09-17,2021-09-22,^FTSE
E00608,milan,SS,2021,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2021-09-23,2021-09-23,2021-09-28,FTSEMIB.MI
E00609,milan,SS,2021,1913.HK,1913.HK,Prada; Miu Miu,2,2021-09-23,2021-09-23,2021-09-28,FTSEMIB.MI
E00610,milan,SS,2021,BC.MI,BC.MI,Brunello Cucinelli,1,2021-09-23,2021-09-23,2021-09-28,FTSEMIB.MI
E00611,milan,SS,2021,MONC.MI,MONC.MI,Moncler,1,2021-09-23,2021-09-23,2021-09-28,FTSEMIB.MI
E00612,milan,SS,2021,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2021-09-23,2021-09-23,2021-09-28,FTSEMIB.MI
E00613,milan,SS,2021,MC.PA,MC.PA,Fendi,1,2021-09-23,2021-09-23,2021-09-28,FTSEMIB.MI
E00614,paris,SS,2021,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2021-09-29,2021-09-29,2021-10-04,^FCHI
E00615,paris,SS,2021,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2021-09-29,2021-09-29,2021-10-04,^FCHI
E00616,paris,SS,2021,RMS.PA,RMS.PA,Hermès,1,2021-09-29,2021-09-29,2021-10-04,^FCHI
E00617,new_york,FW,2022,CPRI,CPRI,Michael Kors,1,2022-02-11,2022-02-11,2022-02-17,^GSPC
E00618,new_york,FW,2022,TPR,TPR,Coach,1,2022-02-11,2022-02-11,2022-02-17,^GSPC
E00619,new_york,FW,2022,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2022-02-11,2022-02-11,2022-02-17,^GSPC
E00620,new_york,FW,2022,RL,RL,Ralph Lauren,1,2022-02-11,2022-02-11,2022-02-17,^GSPC
E00621,london,FW,2022,BRBY.L,BRBY.L,Burberry,1,2022-02-18,2022-02-18,2022-02-23,^FTSE
E00622,milan,FW,2022,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2022-02-24,2022-02-24,2022-03-01,FTSEMIB.MI
E00623,milan,FW,2022,1913.HK,1913.HK,Prada; Miu Miu,2,2022-02-24,2022-02-24,2022-03-01,FTSEMIB.MI
E00624,milan,FW,2022,BC.MI,BC.MI,Brunello Cucinelli,1,2022-02-24,2022-02-24,2022-03-01,FTSEMIB.MI
E00625,milan,FW,2022,MONC.MI,MONC.MI,Moncler,1,2022-02-24,2022-02-24,2022-03-01,FTSEMIB.MI
E00626,milan,FW,2022,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2022-02-24,2022-02-24,2022-03-01,FTSEMIB.MI
E00627,milan,FW,2022,MC.PA,MC.PA,Fendi,1,2022-02-24,2022-02-24,2022-03-01,FTSEMIB.MI
E00628,paris,FW,2022,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2022-03-02,2022-03-02,2022-03-07,^FCHI
E00629,paris,FW,2022,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2022-03-02,2022-03-02,2022-03-07,^FCHI
E00630,paris,FW,2022,RMS.PA,RMS.PA,Hermès,1,2022-03-02,2022-03-02,2022-03-07,^FCHI
E00631,new_york,SS,2022,CPRI,CPRI,Michael Kors,1,2022-09-09,2022-09-09,2022-09-15,^GSPC
E00632,new_york,SS,2022,TPR,TPR,Coach,1,2022-09-09,2022-09-09,2022-09-15,^GSPC
E00633,new_york,SS,2022,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2022-09-09,2022-09-09,2022-09-15,^GSPC
E00634,new_york,SS,2022,RL,RL,Ralph Lauren,1,2022-09-09,2022-09-09,2022-09-15,^GSPC
E00635,london,SS,2022,BRBY.L,BRBY.L,Burberry,1,2022-09-16,2022-09-16,2022-09-21,^FTSE
E00636,milan,SS,2022,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2022-09-22,2022-09-22,2022-09-27,FTSEMIB.MI
E00637,milan,SS,2022,1913.HK,1913.HK,Prada; Miu Miu,2,2022-09-22,2022-09-22,2022-09-27,FTSEMIB.MI
E00638,milan,SS,2022,BC.MI,BC.MI,Brunello Cucinelli,1,2022-09-22,2022-09-22,2022-09-27,FTSEMIB.MI
E00639,milan,SS,2022,MONC.MI,MONC.MI,Moncler,1,2022-09-22,2022-09-22,2022-09-27,FTSEMIB.MI
E00640,milan,SS,2022,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2022-09-22,2022-09-22,2022-09-27,FTSEMIB.MI
E00641,milan,SS,2022,MC.PA,MC.PA,Fendi,1,2022-09-22,2022-09-22,2022-09-27,FTSEMIB.MI
E00642,paris,SS,2022,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2022-09-28,2022-09-28,2022-10-03,^FCHI
E00643,paris,SS,2022,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2022-09-28,2022-09-28,2022-10-03,^FCHI
E00644,paris,SS,2022,RMS.PA,RMS.PA,Hermès,1,2022-09-28,2022-09-28,2022-10-03,^FCHI
E00645,new_york,FW,2023,CPRI,CPRI,Michael Kors,1,2023-02-10,2023-02-10,2023-02-16,^GSPC
